severity_label,id,incident_no,product_type,brand,mode,incident_type,status,service_type,is_failure_type,count_detail,open_datetime,close_datetime,response_datetime,resolved_datetime,open_to_close,open_to_close_hour,open_to_response,open_to_response_hour,response_to_resolved,response_to_resolved_hour,resolved_to_close,resolved_to_close_hour
Major,2098,SR-ES-23-2098,Storage,HPE,3PAR StoreServ 8200,Network Adapter Failure,Closed,Incident,false,3,2023-01-05 13:26:00,2023-01-06 14:50:00,2023-01-05 13:30:00,2023-01-06 12:00:00,1 days 01:24:00,25.4,0 days 00:04:00,0.06666666666666667,0 days 22:30:00,22.5,0 days 02:50:00,2.8333333333333335
Major,2106,SR-ES-23-2106,Software,VMWare,vCenter,Software,Closed,Incident,false,2,2023-01-05 11:30:00,2023-01-05 17:00:00,2023-01-05 11:45:00,2023-01-05 17:00:00,0 days 05:30:00,5.5,0 days 00:15:00,0.25,0 days 05:15:00,5.25,0 days 00:00:00,0.0
Major,2083,SR-ES-23-2083,Server,HPE,3PAR StoreServ 9450,General Incident,Closed,Incident,false,1,2023-01-05 10:27:00,2023-01-05 11:58:00,2023-01-05 10:27:00,2023-01-05 11:58:00,0 days 01:31:00,1.5166666666666666,0 days 00:00:00,0.0,0 days 01:31:00,1.5166666666666666,0 days 00:00:00,0.0
Minor,2111,SR-ES-23-2111,Storage,NetApp,FAS8020A,Hard Disk Drive Failure,Closed,Incident,false,2,2023-01-05 01:36:00,2023-01-06 11:53:00,2023-01-05 01:52:00,2023-01-06 11:53:00,1 days 10:17:00,34.28333333333333,0 days 00:16:00,0.26666666666666666,1 days 10:01:00,34.016666666666666,0 days 00:00:00,0.0
Major,2070,SR-ES-23-2070,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,5,2023-01-04 12:03:00,2023-01-10 08:58:00,2023-01-04 12:15:00,2023-01-10 08:58:00,5 days 20:55:00,140.91666666666666,0 days 00:12:00,0.2,5 days 20:43:00,140.71666666666667,0 days 00:00:00,0.0
Cosmatic,2081,SR-ES-23-2081,Server,HPE,DL380 Gen9,General Incident,Closed,Request,false,1,2023-01-04 11:00:00,2023-01-04 11:20:00,2023-01-04 11:00:00,2023-01-04 11:20:00,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0
Cosmatic,2080,SR-ES-23-2080,Server,HPE,DL380 Gen9,General Incident,Closed,Request,false,1,2023-01-04 10:40:00,2023-01-04 11:00:00,2023-01-04 10:40:00,2023-01-04 11:00:00,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0
Cosmatic,2079,SR-ES-23-2079,Server,HPE,DL380 Gen9,General Incident,Closed,Request,false,1,2023-01-04 10:20:00,2023-10-04 10:40:00,2023-01-04 10:20:00,2023-01-04 10:40:00,273 days 00:20:00,6552.333333333333,0 days 00:00:00,0.0,0 days 00:20:00,0.3333333333333333,273 days 00:00:00,6552.0
Cosmatic,2078,SR-ES-23-2078,Server,HPE,DL380 Gen9,General Incident,Closed,Request,false,1,2023-01-04 10:00:00,2023-01-04 10:20:00,2023-01-04 10:00:00,2023-01-04 10:20:00,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0,0 days 00:20:00,0.3333333333333333,0 days 00:00:00,0.0
Major,2099,SR-ES-23-2099,Software,VMWare,VMware Horizon 7 Advance per Named User,Software,Closed,Incident,false,2,2023-01-04 09:33:00,2023-01-19 11:35:00,2023-01-04 09:39:00,2023-01-04 11:09:00,15 days 02:02:00,362.03333333333336,0 days 00:06:00,0.1,0 days 01:30:00,1.5,15 days 00:26:00,360.43333333333334
Cosmatic,2104,SR-ES-23-2104,Software,Veritas,Veritas Netbackup,Software,Closed,Incident,false,1,2023-01-03 15:00:00,2023-01-03 20:00:00,2023-01-03 15:30:00,2023-01-03 20:00:00,0 days 05:00:00,5.0,0 days 00:30:00,0.5,0 days 04:30:00,4.5,0 days 00:00:00,0.0
Major,2068,SR-ES-23-2068,Server,Cisco,UCS C240M4,General Incident,Closed,Incident,false,11,2023-01-03 13:59:00,2023-01-03 20:32:00,2023-01-03 14:25:00,2023-01-03 20:32:00,0 days 06:33:00,6.55,0 days 00:26:00,0.43333333333333335,0 days 06:07:00,6.116666666666666,0 days 00:00:00,0.0
Major,2061,SR-ES-23-2061,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,8,2023-01-03 11:33:00,2023-01-10 11:34:00,2023-01-03 11:38:00,2023-01-10 11:34:00,7 days 00:01:00,168.01666666666668,0 days 00:05:00,0.08333333333333333,6 days 23:56:00,167.93333333333334,0 days 00:00:00,0.0
Major,2076,SR-ES-23-2076,Hardware,Oracle,ZFS Storage ZS3-2,Hard Disk Drive Failure,Closed,Incident,false,1,2023-01-03 11:00:00,2023-01-06 15:30:00,2023-01-03 11:15:00,2023-01-06 11:59:00,3 days 04:30:00,76.5,0 days 00:15:00,0.25,3 days 00:44:00,72.73333333333333,0 days 03:31:00,3.5166666666666666
Major,2058,SR-ES-23-2058,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,2,2023-01-03 09:59:00,2023-01-03 23:59:00,2023-01-03 10:06:00,2023-01-03 23:59:00,0 days 14:00:00,14.0,0 days 00:07:00,0.11666666666666667,0 days 13:53:00,13.883333333333333,0 days 00:00:00,0.0
Minor,2110,SR-ES-23-2110,Storage,NetApp,FAS8020A,Hard Disk Drive Failure,Closed,Incident,false,2,2023-01-02 20:49:00,2023-01-04 11:40:00,2023-01-02 21:05:00,2023-01-03 11:40:00,1 days 14:51:00,38.85,0 days 00:16:00,0.26666666666666666,0 days 14:35:00,14.583333333333334,1 days 00:00:00,24.0
Major,2056,SR-ES-23-2056,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,14,2023-01-02 01:59:00,2023-01-09 10:33:00,2023-01-02 02:06:00,2023-01-09 10:33:00,7 days 08:34:00,176.56666666666666,0 days 00:07:00,0.11666666666666667,7 days 08:27:00,176.45,0 days 00:00:00,0.0
Major,2094,SR-ES-23-2094,Storage,HPE,3PAR StoreServ 8200,Hard Disk Drive Failure,Closed,Incident,false,6,2023-01-01 20:59:00,2023-01-06 14:50:00,2023-01-01 20:59:00,2023-01-05 15:30:00,4 days 17:51:00,113.85,0 days 00:00:00,0.0,3 days 18:31:00,90.51666666666667,0 days 23:20:00,23.333333333333332
Major,2077,SR-ES-23-2077,Tape Library,Oracle,Quantum Scalar i6000,General Incident,Closed,Incident,false,4,2023-01-01 08:00:00,2023-01-05 15:00:00,2023-01-01 08:10:00,2023-01-05 15:00:00,4 days 07:00:00,103.0,0 days 00:10:00,0.16666666666666666,4 days 06:50:00,102.83333333333333,0 days 00:00:00,0.0
Major,2055,SR-ES-23-2055,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,1,2022-12-31 15:48:00,2022-12-31 17:31:00,2022-12-31 15:53:00,2022-12-31 17:31:00,0 days 01:43:00,1.7166666666666666,0 days 00:05:00,0.08333333333333333,0 days 01:38:00,1.6333333333333333,0 days 00:00:00,0.0
Minor,2066,SR-ES-23-2066,Server,DELL,PowerEdge R730,General Incident,Closed,Incident,false,10,2022-12-31 02:12:00,2023-01-08 00:29:00,2022-12-31 02:25:00,2023-01-08 00:29:00,7 days 22:17:00,190.28333333333333,0 days 00:13:00,0.21666666666666667,7 days 22:04:00,190.06666666666666,0 days 00:00:00,0.0
Major,2053,SR-ES-22-2053,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,1,2022-12-30 11:24:00,2022-12-30 16:16:00,2022-12-30 11:28:00,2022-12-30 16:16:00,0 days 04:52:00,4.866666666666666,0 days 00:04:00,0.06666666666666667,0 days 04:48:00,4.8,0 days 00:00:00,0.0
Major,2086,SR-ES-23-2086,Server,HPE,ProLiant DL380p Gen10,System Board Failure,Closed,Incident,false,2,2022-12-30 10:30:00,2022-12-30 18:00:00,2022-12-30 10:31:00,2022-12-30 17:30:00,0 days 07:30:00,7.5,0 days 00:01:00,0.016666666666666666,0 days 06:59:00,6.983333333333333,0 days 00:30:00,0.5
Critical,2085,SR-ES-23-2085,Server,HPE,ProLiant DL380p Gen10,CPU Failure,Closed,Incident,false,2,2022-12-29 22:03:00,2022-12-30 02:00:00,2022-12-29 22:04:00,2022-12-30 01:30:00,0 days 03:57:00,3.95,0 days 00:01:00,0.016666666666666666,0 days 03:26:00,3.433333333333333,0 days 00:30:00,0.5
Minor,2052,SR-ES-22-2052,Software,VMWare,vRealize Automation Advanced Per OSI,Software,Closed,Incident,false,2,2022-12-29 01:30:00,2022-12-29 11:06:00,2022-12-29 01:37:00,2022-12-29 11:06:00,0 days 09:36:00,9.6,0 days 00:07:00,0.11666666666666667,0 days 09:29:00,9.483333333333333,0 days 00:00:00,0.0
Minor,2047,SR-ES-22-2047,Software,VMWare,vRealize Automation Advanced Per OSI,Software,Closed,Incident,false,3,2022-12-27 12:32:00,2022-12-27 23:00:00,2022-12-27 12:39:00,2022-12-27 23:00:00,0 days 10:28:00,10.466666666666667,0 days 00:07:00,0.11666666666666667,0 days 10:21:00,10.35,0 days 00:00:00,0.0
Major,2045,SR-ES-22-2045,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,2,2022-12-27 10:36:00,2022-12-27 16:00:00,2022-12-27 10:44:00,2022-12-27 16:00:00,0 days 05:24:00,5.4,0 days 00:08:00,0.13333333333333333,0 days 05:16:00,5.266666666666667,0 days 00:00:00,0.0
Major,2069,SR-ES-23-2069,Software,VMWare,vCenter,Software,Closed,Incident,false,1,2022-12-27 09:20:00,2022-12-28 08:00:00,2022-12-27 09:40:00,2022-12-28 08:00:00,0 days 22:40:00,22.666666666666668,0 days 00:20:00,0.3333333333333333,0 days 22:20:00,22.333333333333332,0 days 00:00:00,0.0
Minor,2048,SR-ES-22-2048,Software,VMWare,vRealize Automation Advanced Per OSI,Software,Closed,Incident,false,3,2022-12-27 08:31:00,2022-12-27 15:56:00,2022-12-27 08:48:00,2022-12-27 15:56:00,0 days 07:25:00,7.416666666666667,0 days 00:17:00,0.2833333333333333,0 days 07:08:00,7.133333333333334,0 days 00:00:00,0.0
Cosmatic,2059,SR-ES-23-2059,Server,Oracle,Oracle X4-2,Configuration Change,Closed,Request,false,2,2022-12-26 09:00:00,2022-12-26 11:00:00,2022-12-26 09:00:00,2022-12-26 11:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,2043,SR-ES-22-2043,Server,HPE,3PAR StoreServ 8200,Hard Disk Drive Failure,Closed,Incident,false,1,2022-12-25 23:20:00,2022-12-26 13:00:00,2022-12-25 23:40:00,2022-12-26 13:00:00,0 days 13:40:00,13.666666666666666,0 days 00:20:00,0.3333333333333333,0 days 13:20:00,13.333333333333334,0 days 00:00:00,0.0
Major,2042,SR-ES-22-2042,Software,Veritas,Veritas Netbackup,Software,Closed,Incident,false,1,2022-12-24 16:30:00,2022-12-24 20:00:00,2022-12-24 16:45:00,2022-12-24 20:00:00,0 days 03:30:00,3.5,0 days 00:15:00,0.25,0 days 03:15:00,3.25,0 days 00:00:00,0.0
Major,2051,SR-ES-22-2051,Software,VMWare,VMware Horizon 7 Advance per Named User,General Incident,Closed,Incident,false,1,2022-12-24 14:38:00,2022-12-25 08:00:00,2022-12-24 14:52:00,2022-12-25 08:00:00,0 days 17:22:00,17.366666666666667,0 days 00:14:00,0.23333333333333334,0 days 17:08:00,17.133333333333333,0 days 00:00:00,0.0
Major,2050,SR-ES-22-2050,Software,VMWare,VMWARE VSAN 7 ADVANCED FOR 1 PROCESSOR,Other Failure,Closed,Incident,false,1,2022-12-24 12:31:00,2022-12-29 14:30:00,2022-12-24 12:39:00,2022-12-24 14:30:00,5 days 01:59:00,121.98333333333333,0 days 00:08:00,0.13333333333333333,0 days 01:51:00,1.85,5 days 00:00:00,120.0
Major,2075,SR-ES-23-2075,Server,HPE,ProLiant DL380 Gen6,Memory Failure,Closed,Incident,false,1,2022-12-23 16:14:00,2022-12-23 21:00:00,2022-12-23 18:00:00,2022-12-23 21:00:00,0 days 04:46:00,4.766666666666667,0 days 01:46:00,1.7666666666666666,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Cosmatic,2065,SR-ES-23-2065,Server,HPE,DL380 Gen9,Other Failure,Closed,Request,false,2,2022-12-23 14:00:00,2022-12-23 16:00:00,2022-12-23 14:00:00,2022-12-23 16:00:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Minor,2035,SR-ES-22-2035,Software,VMWare,vRealize Automation Advanced Per OSI,Software,Closed,Incident,false,2,2022-12-23 12:31:00,2022-12-23 16:34:00,2022-12-23 12:40:00,2022-12-23 16:34:00,0 days 04:03:00,4.05,0 days 00:09:00,0.15,0 days 03:54:00,3.9,0 days 00:00:00,0.0
Major,2049,SR-ES-22-2049,Storage,HPE,3PAR StoreServ 7400,Hard Disk Drive Failure,Closed,Incident,false,2,2022-12-23 11:15:00,2022-12-29 15:05:00,2022-12-23 11:53:00,2022-12-23 17:00:00,6 days 03:50:00,147.83333333333334,0 days 00:38:00,0.6333333333333333,0 days 05:07:00,5.116666666666666,5 days 22:05:00,142.08333333333334
Cosmatic,2108,SR-ES-23-2108,Firewall,Palo Alto,PA-220,Configuration Change,Closed,Request,false,8,2022-12-22 20:50:00,2023-01-18 13:52:00,2022-12-22 21:08:00,2023-01-18 11:36:00,26 days 17:02:00,641.0333333333333,0 days 00:18:00,0.3,26 days 14:28:00,638.4666666666667,0 days 02:16:00,2.2666666666666666
Minor,2034,SR-ES-22-2034,Software,VMWare,vRealize Automation Advanced Per OSI,Software,Closed,Incident,false,2,2022-12-22 17:31:00,2022-12-22 23:20:00,2022-12-22 17:58:00,2022-12-22 23:20:00,0 days 05:49:00,5.816666666666666,0 days 00:27:00,0.45,0 days 05:22:00,5.366666666666666,0 days 00:00:00,0.0
Cosmatic,2057,SR-ES-23-2057,Server,Oracle,Oracle X4-2,Report,Closed,Request,false,3,2022-12-22 13:00:00,2022-12-25 11:40:00,2022-12-22 14:00:00,2022-12-25 11:40:00,2 days 22:40:00,70.66666666666667,0 days 01:00:00,1.0,2 days 21:40:00,69.66666666666667,0 days 00:00:00,0.0
Minor,2038,SR-ES-22-2038,Storage,NetApp,AFF A800,Memory Failure,Closed,Incident,false,6,2022-12-22 12:23:00,2023-01-06 10:07:00,2022-12-22 12:34:00,2023-01-06 10:07:00,14 days 21:44:00,357.73333333333335,0 days 00:11:00,0.18333333333333332,14 days 21:33:00,357.55,0 days 00:00:00,0.0
Minor,2037,SR-ES-22-2037,Storage,HPE,3PAR StoreServ 10400,Battery Failure,Closed,Incident,false,2,2022-12-22 10:03:00,2022-12-22 16:30:00,2022-12-22 10:08:00,2022-12-22 16:00:00,0 days 06:27:00,6.45,0 days 00:05:00,0.08333333333333333,0 days 05:52:00,5.866666666666666,0 days 00:30:00,0.5
